Player,Team,0,1,2,3,4,5,6,cluster
Otto Porter,GSW,0.826460079829371,-0.10525991684907125,1.0174549574775256,0.15169883893506983,-0.11202184197630825,0.5077759327661324,0.6966057660776983,7
Ziaire Williams,MEM,0.8842568801688595,-0.5131146947529538,0.46347134799176665,0.2936318202551652,0.26080977801393523,-1.0432685743206787,-0.07910997154752594,5
Cory Joseph,DET,0.8307376128459525,0.025989120427536906,0.18575132100925879,-1.322252693042067,-0.5560156280144828,-0.6066994093956253,-0.7309446597241471,1
Andre Drummond,BRK,0.565526050654969,1.7018403307620134,1.4537525837558518,-0.4441727531076292,0.4122961453304199,1.3443821793292283,-0.15773394241406113,7
Josh Christopher,HOU,0.6151018531101993,-0.08074417527759013,-0.052730985890393677,-0.50573092026779,0.4555447893820826,-0.5951719484201129,-0.7387947040466092,1
Jordan Nwora,MIL,0.8252340792960019,-0.4866576111597816,0.4847755436878374,0.2324816523496059,0.8704164877848175,0.30289739729262904,-0.4459173986973369,5
Grant Williams,BOS,0.7243904925493232,-0.31111061865607476,1.0917249790740728,0.4761885785650533,-0.7851426688269549,-0.6249419048902662,0.04899693833892342,5
Drew Eubanks,POR,0.7889529195891773,1.2057142982655054,0.6768070794229815,-0.012363298768515362,0.13787379150354043,-0.8276245776135912,0.02737972022310825,14
Cody Martin,CHA,0.7489178267045316,0.21774326917918632,0.5043460833676402,-0.6515575166331584,-0.18270774286304883,-0.28170656556955015,0.11105872321838281,1
R.J. Hampton,ORL,0.809673430230519,-0.22139364498601224,0.12181792270086853,-0.7351838569746175,0.30371853419486977,0.3909843246256209,-1.4564246825936247,1
Aleksej Pokusevski,OKC,0.8187316473960634,-0.1726187067481158,0.605811062374483,-0.5281852459317306,0.8206909569285668,1.0455176532575579,-0.3930126504432608,7
Furkan Korkmaz,PHI,0.8027267944028144,-0.6456261899724259,0.1265439441681168,-0.13178322664135703,0.13733630917962295,0.199770083025293,-0.5397769073604419,5
P.J. Tucker,MIA,0.7541779276021809,0.06217078030461924,1.1524188222630207,-0.4321745982464196,-0.06750832115467968,0.4244195059448192,0.5104452642037635,7
Kyle Anderson,MEM,0.6778914084400989,0.4843521514200023,0.44795309456657445,-0.8917908562893815,0.713942998653007,1.0678083303133796,-0.4804307313168854,7
Raulzinho Neto,WAS,0.756027604532627,0.23250335252650156,-0.23685032244928958,-1.269030316761333,0.3267969032227391,-0.9012899819314617,-0.5895419743466366,1
Damion Lee,GSW,0.96311324173006,-0.19177261886375221,0.558844872511357,0.24138951117863147,0.07479101653696474,-0.3036378740414247,-0.35747732780323926,5
Royce O'Neale,UTA,0.7097841662462715,-0.5660223270071366,1.397795075643013,-0.5988241306148868,-0.9169888313282848,0.8311221373088602,0.8056811417390125,7
Austin Reaves,LAL,1.0820142697222381,-0.017142463246463707,0.48025467184925036,-0.12521089232987379,-0.8928607813852846,-0.7261840479421151,-0.4470221541135401,5
Taurean Prince,MIN,0.9136764698467164,-0.3887167705968741,0.6532995004388488,0.23475515661152407,-0.2827683050661784,-0.7807125238858807,-0.33621493225468124,5
Javonte Green,CHI,1.009800238192787,0.4513812857586264,0.8578309979536769,0.2082705255779704,-0.18512158038735654,-1.0009577091640203,-0.1344460243888121,5
Gary Payton II,GSW,0.9295091099029873,0.41152814946144683,1.0266191375496032,0.07138576968164004,0.027487400478057915,-1.6673111935498948,1.0002743296888883,14
Maxi Kleber,DAL,1.0589666162975118,-0.4533841585926883,1.4208568584292642,0.19676353672071914,-0.5385753986983134,1.0872189685578082,-0.29403727940635105,7
Steven Adams,MEM,0.6835480916951414,1.7078528298568896,1.2831109010520696,-1.431414193334779,-0.4155175996668844,1.622889363213923,-0.07276518660393923,7
Jarred Vanderbilt,MIN,0.7820643426561072,1.4885152133139483,1.5542174631965964,-0.14556065185935416,0.08763037277473415,0.8736233502171862,0.14830108107201978,7
Killian Hayes,DET,0.78181981285769,-0.08947622180784603,0.266369426512641,-2.0730817312284238,0.5303883847145642,0.43811871690317306,-1.1970941841079599,1
Torrey Craig,PHX,0.7836957727715385,-0.25574783718971783,1.0107808686893345,0.004138337399047861,0.26267705305056965,0.1725525476163557,0.10524310895649362,5
Mason Plumlee,CHA,0.847953256952632,1.4939941542625519,1.5765812042960978,-1.4660997532912567,-0.5381737996020275,0.6713345522491433,-0.18605804933372141,7
JaMychal Green,DEN,1.043020328533787,0.31611967147050757,0.9748964452180088,0.039615456041580684,-0.18599875005547445,-0.44438510701612216,-0.7187474817310332,5
Avery Bradley,LAL,1.1277339626750649,-0.5630177148136245,0.7811862221592528,0.07661420787927872,0.33231285548001716,-0.8246561939885523,-0.1935511062945431,5
Aaron Holiday,PHX,1.0831408584250148,0.10876648750591113,0.1527127083900885,-1.0132507735618996,0.2959657807382571,-0.885757120917334,-0.7513253842769928,1
Ish Smith,WAS,0.9002037286806771,0.22554714563878825,-0.22177125537088874,-2.0577258282366877,1.5960751255934331,-0.2740471818521576,-0.4593337954204324,8
Dewayne Dedmon,MIA,1.0737819545357137,0.8607445195179447,1.3641421553398645,0.04876229623492451,-0.12950485844096796,-0.1278478732464385,-0.607743326197886,5
Payton Pritchard,BOS,1.028536156055709,-0.7300771676234201,0.5131999238789338,-0.5823909201184786,-0.15115070461079427,-0.8203614520733771,0.496481524107166,1
Dwight Howard,LAL,1.2453699913949154,0.9688173022955269,1.1506350286267792,0.17489786431031398,-0.6406013401249674,-0.4869688339766889,-0.8746241649096014,5
Nemanja Bjelica,GSW,1.0048655094589276,0.14285401060954445,0.9657672783987035,-0.8557180603040951,-0.4553197728203356,0.08797297931051698,-0.12308857283567166,1
Lamar Stevens,CLE,1.1263592967856881,0.3897466086325359,0.4004444436764689,-0.03693298444875891,0.7754674594639144,-1.0512123057670124,-0.9070116098993698,5
Austin Rivers,DEN,1.1121089150931103,-0.6175442031734214,0.6660520265863635,-0.214234572996764,-0.09172272567007769,-0.8543322126232715,-0.4190265734918893,5
Kevon Looney,GSW,0.8010535478313686,1.455475303025264,1.4482324755959324,-0.8246132987868732,0.2060682596436468,0.8936037739322854,-0.07543982039827526,7
Tre Jones,SAS,1.0278001696886354,0.5354654838169339,-0.12974910021837802,-1.6527373392270854,0.1777489340750424,-0.8469007230256359,-0.2397824934769273,1
Danny Green,PHI,1.2185614056819642,-0.9482419550562964,1.0834037554181861,0.010128174162216697,-0.2956710860056647,-0.3264858477776714,-0.08306724789579337,5
C.J. Elleby,POR,1.2098164200855135,0.019427005042238252,0.6527053002328135,-0.3953671733302446,0.11861611028421869,0.1112751209302847,-1.2047913014349096,1
Eric Paschall,UTA,1.3524008626219346,0.010149229404576117,0.464927273650269,0.1598934070269041,-0.3731695163459597,-1.483283228105996,-0.7054129310863527,5
Matisse Thybulle,PHI,1.1764782008207948,-0.0411533251010027,0.9937869908098161,-0.2819759647756888,0.038216115887343735,-1.302850638703834,-0.23247710695293866,5
Keita Bates-Diop,SAS,1.263517066913482,0.4683922442517361,0.6697477946141406,-0.03961806671797429,0.38009737141026106,-0.5714004714344906,-0.2818458096689587,5
James Johnson,BRK,1.1674748753154958,0.24998449820296387,0.7455289992913929,-0.923540006105274,0.5067007495029824,-0.31411190514954035,-0.8006162714117212,1
Trey Murphy III,NOP,1.3152772752951642,-0.45789126568381655,0.6663475124566316,0.2349612025114209,-0.20186294572369443,-0.6826607468631865,-0.4608437339959179,5
Garrett Temple,NOP,1.302090450762078,-0.46878237315463467,0.6478191959208167,-0.3055498450732235,0.07884741713526441,-0.2473494714104138,-0.6860273628056427,1
Facundo Campazzo,DEN,1.241631387854726,-0.49341615871951816,0.414788964913318,-1.5897260082021443,-0.7818554177115226,-0.22790526891912183,-1.021987573980893,1
John Konchar,MEM,1.2438112076263177,0.17022505287621986,1.3387133605171808,-0.438789113625711,-0.4629751023962181,0.03360510456552773,0.5557334922513184,1
Josh Green,DAL,1.304707879276198,0.20283264502881948,0.718717306750171,-0.5313722317792106,0.20295267316241403,-1.144951941654832,-0.4799755354073099,1
Delon Wright,ATL,1.2491406938300356,0.07987063640374634,0.5983131420131851,-1.2086740311262438,-0.5453458063104103,-0.20343535768454285,0.17112756881419086,1
"Troy Brown, Jr.",CHI,1.373802612785064,-0.1674101339204814,0.8008632857269112,-0.24264528154675943,0.17716660737837056,0.05381609092637148,-0.20075746230815336,1
Jevon Carter,MIL,1.4089758415167117,-0.5112525201615274,0.7100305544570201,-0.5991834182350856,-0.15548730501382554,-0.5436296033961798,-0.25140104230218585,1
Frank Ntilikina,DAL,1.4980619021125727,-0.23367758644951303,0.5069076376337791,-0.5330464288920798,0.16428392061387112,-0.8503673722838067,-0.6981517711905773,1
Juan Toscano-Anderson,GSW,1.3403454745561116,0.19262405497390073,0.8511122224036874,-0.9846789072525889,-0.33103568608181844,-0.7035578516537442,-0.6774805253898302,1
Jordan McLaughlin,MIN,1.4987517231125231,-0.018290493229282084,0.39295383979757603,-1.5554867451823393,-0.38122483260844336,-0.8638388624794785,-0.2082149112762597,1
Trent Forrest,UTA,1.601941055878051,0.2895953853794499,0.46178104419740623,-1.075663207372118,-0.17599541335204577,-1.098046898919578,-0.5866972397296675,1
Dalano Banton,TOR,1.5258891004119512,0.13847155570728545,0.4156682765392581,-0.9692469287398634,0.344953260612255,-0.5586420689801078,-1.0973937576146011,1
